"","accident_severity","first_road_class_A","first_road_class_B","first_road_class_C","first_road_class_Unclassified","road_type_one_way","road_type_dual_c","road_type_single_c","speed_limit_20","speed_limit_30","junction_detail_not_at","junction_detail_t_junction","junction_detail_crossroads","junction_detail_other","pedestrian_crossing_human_control_none","pedestrian_crossing_physical_facilities_none","pedestrian_crossing_physical_facilities_pelican_puffin","pedestrian_crossing_physical_facilities_pedestrian_phase","light_conditions_daylight","light_conditions_dark_lit","weather_conditions_fine_no_wind","weather_conditions_rain_no_wind","road_surface_conditions_dry","road_surface_conditions_wet","vehicle_type_veh1_cycle","vehicle_type_veh1_taxi","vehicle_type_veh1_car","vehicle_type_veh1_bus","vehicle_manoeuvre_veh1_reversing","vehicle_manoeuvre_veh1_slowing_stopping","vehicle_manoeuvre_veh1_moving_off","vehicle_manoeuvre_veh1_turning_left","vehicle_manoeuvre_veh1_turning_right","vehicle_manoeuvre_veh1_going_ahead_other","vehicle_location_restricted_lane_veh1_","junction_location_veh1_not_at","junction_location_veh1_approaching","junction_location_veh1_cleared","junction_location_veh1_mid_junction","skidding_and_overturning_veh1_none","vehicle_leaving_carriageway_veh1_did_not","vehicle_leaving_carriageway_veh1_nearside","hit_object_off_carriageway_veh1_none","first_point_of_impact_veh1_no_impact","first_point_of_impact_veh1_front","first_point_of_impact_veh1_back","first_point_of_impact_veh1_offside","first_point_of_impact_veh1_nearside","journey_purpose_of_driver_veh1_work_related","journey_purpose_of_driver_veh1_commute","sex_of_driver_veh1_male","sex_of_driver_veh1_unknown","age_band_of_driver_veh1_16_20","age_band_of_driver_veh1_21_25","age_band_of_driver_veh1_26_35","age_band_of_driver_veh1_36_45","age_band_of_driver_veh1_46_55","age_band_of_driver_veh1_56_65","age_band_of_driver_veh1_66_75","age_band_of_driver_veh1_over_75","casualty_class_cas1_driver_rider","casualty_class_cas1_passenger","casualty_class_cas1_pedestrian","sex_of_casualty_cas1_male","sex_of_casualty_cas1_female","age_band_of_casualty_cas1_0_5","age_band_of_casualty_cas1_6_10","age_band_of_casualty_cas1_11_15","age_band_of_casualty_cas1_16_20","age_band_of_casualty_cas1_21_25","age_band_of_casualty_cas1_26_35","age_band_of_casualty_cas1_36_45","age_band_of_casualty_cas1_46_55","age_band_of_casualty_cas1_56_65","age_band_of_casualty_cas1_66_75","age_band_of_casualty_cas1_over_75","pedestrian_location_cas1_not_pedestrian","pedestrian_location_cas1_using_crossing","pedestrian_location_cas1_not_using_crossing","pedestrian_location_cas1_in_carriageway_crossing","pedestrian_location_cas1_footway_verge","pedestrian_location_cas1_in_carriageway_not_crossing","bus_passenger_cas1_not_passenger","bus_passenger_cas1_boarding","bus_passenger_cas1_alighting","bus_passenger_cas1_standing","bus_passenger_cas1_seated","casualty_type_cas1_pedestrian","casualty_type_cas1_cyclist","casualty_type_cas1_taxi","casualty_type_cas1_car","casualty_type_cas1_bus","casualty_type_cas1_motorcylces","age_band_of_casualty_cas1_under_10","age_band_of_casualty_cas1_11_20","age_band_of_casualty_cas1_over_65","age_band_of_driver_veh1_over_65","age_band_of_driver_veh1_16_25"
"junction_detail_not_at",-0.00697614900658553,0.0284787435053795,-0.0281563132458969,0.0202034316604008,-0.0141564655592668,-0.127011019558539,0.00547971370659112,0.118502254991963,-0.0352504091439933,0.0352504091439933,1,-0.556665266974619,-0.40514086227646,-0.255127343260658,0.0359812251176034,0.279956428380211,-0.10015268516389,-0.253657883110821,0.0421082091568957,-0.0387494726940703,0.0355491735421222,-0.0131733072861661,0.0621973648028916,-0.0570791416054157,0.0162934343741512,-0.00560328489396889,-0.00408506173303624,0.0120983612018128,0.0487779058313186,0.0279286548948174,-0.0314548771826357,-0.177879117077605,-0.251616857779631,0.160381046167909,-0.0664853104306063,0.998285069662696,-0.546475440750702,-0.366294515894123,-0.31313732032622,-0.0017791439793762,-0.00534193795694808,0.0381243469224909,-0.0352916069275173,0.0293358210350588,-0.0437955526972278,0.0446616321592667,-0.0361516269273885,0.0357840005425909,-0.00716300859875409,-0.0435708001893427,-0.0233307700545432,-0.00825373979183966,-0.0363034048345858,0.0122699177186888,-0.00994649575877498,0.0430990180406463,-0.00457987215020545,-0.00759885221334993,-0.0139309129089828,-0.000915797866089793,0.00795488523748162,0.0361109155251714,-0.0308353546669566,0.0208478400015913,-0.0208478400015913,0.0313801903098638,0.0750044648477688,0.0590643035714266,0.041726714066065,-9.61536205389943e-05,-0.00560422028969265,0.00681948393281813,-0.0307281813757833,-0.096924669833004,-0.0353264122436858,-0.0579102900666047,0.0308353546669566,-0.235557052821296,-0.0787153053728254,0.104946234550336,0.0768907099691462,0.117006313188294,-0.0140855191382499,0.0495412601990977,-0.00145969037566069,-0.0119969777648194,0.0076084547141979,-0.0308353546669566,-0.0092061652149281,0.0523942174301491,0.0130457950766591,0.0113090185928314,-0.00969864910128386,0.0820406935341896,0.076239685427413,-0.0687592418470558,-0.011710492329964,-0.0128568372395
"junction_detail_t_junction",-0.0325916205012017,-0.0530434299579155,-0.0347660996485011,-0.0112465486790407,0.0683219449517651,-0.022374491902622,-0.0329890422771466,0.0631903324593095,0.0372260161763472,-0.0372260161763472,-0.556665266974619,1,-0.214581724852959,-0.135127483972881,-0.0236821030293449,-0.0167031871971554,0.0111500464605696,-0.00938594452437217,-0.0479906272325556,0.0389272015232606,-0.0392948825262648,0.00435317250820387,-0.0576826080580862,0.0579987298190498,-0.00614397562432599,-0.00891285229557445,0.0108145520233183,-0.0298291378822779,-0.00846884394579193,-0.037329541300068,0.0085372579610014,0.103663635200619,0.142000650835174,-0.0832240882362871,0.0226152971762756,-0.555575672541955,0.331347215215401,0.238459161236682,0.145263007917009,0.013000571375604,-0.0175417815669401,-0.023512329079703,-0.00177323595358131,-0.0408209571151248,0.0798523057930434,-0.00803545567845296,-0.00352492864403121,-0.062185173196449,-0.0190737739177598,0.0337632166418077,0.008231581019866,-0.0164219202983457,0.00140037727335193,0.00345242740633754,0.00668427120015583,-0.0154233364821929,-0.0121514745106979,0.000654144710522324,0.0158962780112296,0.0132550259092526,0.0146828073172939,-0.0112186914341983,-0.00407959765274697,-0.0206703747968622,0.0206703747968622,-0.0029397629697947,0.000927375776011885,-0.0409870812875268,-0.0466530243869779,-0.0319363116070028,-0.00929881005209353,0.00365430542298491,0.000537674718052336,0.0437962510880254,0.0718418338938445,0.0448509940477776,0.00407959765274697,0.00609400863992708,-0.00153218594458084,0.0147289316901054,-0.0351543403794271,-0.045014430731238,-0.0255199979677788,-0.0275778988349886,0.020608650591797,0.0455852022173942,-0.00115240673884364,-0.00407959765274697,0.00759076180109023,-0.0223041354958935,-0.00173198685382541,0.0273968962200483,0.0112197917978056,-0.000805087019610783,-0.0660757337605872,0.0847820994696371,0.0209973726153221,0.00373481629974158
"junction_detail_crossroads",0.014312540087066,0.00599043967413994,0.0354907879539088,-0.00818523572383832,-0.0229094492502965,0.15516997206052,-0.00545478452822748,-0.0787314666541407,0.0180094131353177,-0.0180094131353178,-0.40514086227646,-0.214581724852959,1,-0.098345753942142,-0.000952672891361819,-0.278821442891576,0.0606066551790177,0.315792712226965,0.00753460422201601,0.00019384000722035,0.0186578765234225,-0.00354178543090066,0.000334014435563676,-0.00228445777397072,0.00406061767707932,0.00652974505886839,-0.023176460875688,0.00702841898491487,-0.0251190305395116,0.00100079344333024,5.49914680627755e-05,0.101240082849415,0.112134089759836,-0.0655931545544287,0.0575990253706266,-0.405836844192574,0.224557396012038,0.171604319356505,0.189139833596806,0.0123300749414608,0.0329909369061708,-0.0197748248444358,0.0512618958253678,0.0271239312543605,-0.0144780422916639,-0.0221767037596894,0.022624500738734,-0.00652385360546523,0.0254908808271966,-0.00987838895315588,-0.00238932818130758,0.0198702706298643,-0.00565868602645218,0.00316213457811885,0.0127469643659647,-0.0132370050696962,-0.018803795364566,0.0233819552313653,0.0139126452283857,-0.0181752817315203,-0.026117885410498,-0.0310764133604659,0.0418820690808495,-0.017981066506944,0.017981066506944,-0.00883765706151247,-0.0621080937025062,-0.00155023432216075,0.0113170705192349,-0.0203254278690597,0.00349679258996896,-0.00886007320308272,0.0027802126823866,0.0822382062609371,-0.0406249532092345,0.0432185089558709,-0.0418820690808495,0.242662168542755,0.0687314016714189,-0.128187493798415,-0.0347779668268671,-0.059173029915903,0.0238516953178289,-0.0200711888753264,-0.00172976285935449,-0.0348543431829096,0.0081511215274315,0.0418820690808495,0.00124892108114232,-0.0205280198904617,-0.0364380018453155,-0.022907025444849,0.0161173638687603,-0.0585593410323008,0.00723597334363424,0.00383329035428482,-0.000241515387894347,-0.000973057366350598
"junction_detail_other",0.0143098987381869,-0.0324401430763565,-0.00727258116361285,-0.00515444784426643,0.0345191385421761,0.0963761452900857,0.0103785655834129,-0.064312247173257,0.00434747820333091,-0.00434747820333081,-0.255127343260658,-0.135127483972881,-0.098345753942142,1,-0.00032189771779893,-0.0880166422595641,0.0819949724108694,0.0234181138546889,0.0115265820150969,-0.0215797781665859,-0.0332802358083135,0.0328204517826626,-0.0114320251001212,0.0173584682841541,-0.0231459158179299,0.0241095308796404,0.000533849718575274,0.0270102942931413,-0.00721701723146338,-0.0072290478585069,0.0128012035942537,0.00369673832987457,0.0713726987866135,-0.0507594902265214,0.00685454514953492,-0.255565620496419,0.162694666574198,0.0612387249006036,0.0680808591150806,0.00923952934666621,0.0192314099802371,-0.0139882878415362,0.00903178560290088,-0.0407901149544787,-0.0114059479401846,0.0018502515269072,0.0294342575293717,0.0172151588911314,0.0252001866567729,0.0157400140968179,0.0195402713072205,0.0172870927820208,0.0295571124645573,-0.0128138809318265,0.00985014027676967,-0.0200188585229909,0.0263992341877206,-0.0147761177537704,-0.0204735302984959,-0.00111619517657613,-0.0373659267951008,-0.023046911567872,0.0453905287940345,0.00409956260131398,-0.00409956260131395,-0.0213779629111824,-0.016765844554153,-0.0479750956946652,-0.0139777014792384,0.0643879639132103,0.0190268837402384,0.0164499745797518,-0.00477543657119377,-0.00197989914571414,0.00738260270630255,-0.0161228679923529,-0.0453905287940345,0.0559369369075214,0.0472034536859087,0.000391990535396897,-0.0349709111221636,-0.0330981706587797,0.0242038649009909,-0.012639330096382,-0.0146009198826358,-0.00104005052435189,-0.0219486524449437,0.0453905287940345,-0.0136549724323129,-0.0274341219350431,-0.0103640048436475,-0.023700190133039,-0.0353015755681761,-0.0261919529767563,-0.0471054770995461,-0.00693932840797468,-0.0170666635002436,0.00813765940171038
"pedestrian_crossing_human_control_none",-0.00103748584058479,0.02458763679826,-0.0378551716132467,0.00309707204849591,-0.00404921364921451,0.0120491713089566,-0.0548601681800896,0.0315347736284862,-0.0642878099638528,0.0642878099638528,0.0359812251176034,-0.0236821030293449,-0.000952672891361819,-0.00032189771779893,1,0.115025193279777,-0.0900952867707886,-0.0322064365940809,-0.0107256635844072,0.00292731919329167,0.005276873200004,0.00546159930846803,-0.0220371868057153,0.0202463713036904,-0.0496845916655582,0.00239990362609709,0.00210789012315767,0.0149715843298694,0.00854287657260651,-0.0546848649768957,-0.041407722601829,0.00146814428224835,0.0257125505650987,0.0385689687538157,0.00931057698023156,0.0362393850532863,-0.0121151693081854,-0.0391089119395912,-0.0172942083923375,-0.0171835570943057,-0.0331993724237542,0.0203024214798096,-0.0168760639067338,-0.0136553410820193,-0.00853929543866096,0.00741641967624595,-0.00913082479680129,0.0235401997409616,0.0100220252686598,-0.0173745570316907,0.0398440399793972,-0.00888847510808145,-0.00316985282359695,0.00894302068336248,-0.0175868053172136,-0.0279824257522396,0.0138311847160751,0.0353512842135888,-0.0165472961304165,0.0228028020731736,0.00874288689941666,0.0167729398311595,-0.0183420617580663,0.0355043637120802,-0.0355043637120802,-0.00893697990374441,-0.0449945491116861,-0.021076591967977,0.00362627958989548,0.0127993984191928,0.0214815916747495,0.000326938043379499,-0.0136001137337851,0.0171835570943059,0.025075311531751,0.00531273890145775,0.0183420617580663,-0.076923975421517,-0.028362397180078,0.067682985243187,-0.0113956254843616,0.0137769142694917,-0.00189219521851791,0.00759439558531154,0.00877302520407367,-0.0203134527805543,0.0131879417627632,-0.0183420617580663,0.00820464862985063,0.0164839095839451,0.0208368769417866,0.0014639213502279,-0.0209579438305977,-0.0438093761693904,-0.0134260908632799,0.0217842583395968,0.00102862277417249,0.00537181386328751
"pedestrian_crossing_physical_facilities_none",0.0589930220797357,-0.126859878505434,-0.0388293445390786,0.0159777198933175,0.137025319077738,-0.132668563371114,-0.106561663151368,0.154594997547244,0.0599505596979611,-0.0599505596979611,0.279956428380211,-0.0167031871971554,-0.278821442891576,-0.0880166422595641,0.115025193279777,1,-0.634757634710189,-0.559323215812407,0.0421158591823373,-0.0596307455527577,-0.0121135004175447,0.0022932377264608,0.0135228690788251,-0.0258828687845981,-0.0340264776351967,-0.0188604092353282,0.0248152871249245,-0.0574539704802191,0.051455903077375,0.0123276744069215,-0.0216872470204342,-0.0633083029800326,-0.0548634502468554,0.00759747933332195,-0.0179030830967986,0.281292435089311,-0.116405845697485,-0.146945178090447,-0.176965368183632,-0.103134470199122,-0.112556278332607,0.0803090820042145,-0.121462112253628,0.0137392218685241,-0.0394641416020054,0.0629396412187211,-0.0329522614531124,0.0270835201007194,-0.0881947189956735,-0.0144656081139365,-0.000456136497255548,0.00575550054974066,0.0157148952510586,0.0227720888713027,-0.000108949738504241,-0.00263819610908774,0.0207766587584896,-0.0456419758513258,-0.000790149211291845,-0.0192008654349989,0.127222005437257,0.0657166496539755,-0.145891285509806,0.0164018027400453,-0.0164018027400453,0.00721334829389532,0.10252021542586,0.0161289467416746,0.0224433505120971,-0.0462660949742307,-0.000426841092513339,-0.0193038724462762,-0.0262986844616883,-0.030540595051214,-0.00569798220909701,-0.0107778537170952,0.145891285509806,-0.483149187812033,-0.460771449193466,0.450351961478908,0.0726580080516658,0.101075682851339,-0.028486143009888,0.0391793033940168,0.0149305400139146,0.00724677544047007,0.00724677544047008,-0.145891285509806,-0.00629701005002612,0.0606172474172462,0.110962263394994,0.0264626453920248,0.0520396165144641,0.0926302192372817,0.0290414860965664,-0.0121755657337336,-0.0126377796943679,0.0287353112345605
"pedestrian_crossing_physical_facilities_pelican_puffin",-0.0373587374248364,0.106706665101137,-0.00139863492385278,-0.010141979687544,-0.0982425943992199,0.030675732607169,0.103933024664786,-0.0922573045927219,-0.0380540754734306,0.0380540754734307,-0.10015268516389,0.0111500464605696,0.0606066551790177,0.0819949724108694,-0.0900952867707886,-0.634757634710189,1,-0.211272348092743,-0.0316683378764197,0.0399810100561857,-0.00844481322078789,0.0274605098566301,-0.0284514079693886,0.0393538890769653,0.0251038041781913,0.00208999496883949,-0.00295259885820302,0.033662749559844,-0.0218666932192051,-0.0209102234273869,-0.00345507510105411,0.0023715174666854,0.00135647128405192,0.0478651214111317,0.00219560337950588,-0.100997300757146,0.0659316118202027,0.0751921480766438,0.0330875992293775,0.0592270566167322,0.0720217485823286,-0.0354835789586065,0.0798713738980727,-0.0158036170477154,0.0197887894173592,-0.0433587313210274,0.0117005054209256,0.00456857095314045,0.0586551205428294,0.024244473565762,-0.0421971431022431,0.00525610141066454,-0.00656931350030321,-0.0269738178794227,0.00946868179234434,-0.00489531444273885,-0.00885621296404377,0.0455660027765468,-0.0115027325754534,-0.0018212761005293,-0.0927688113141637,-0.049234253743781,0.107274073554296,-0.03077232896394,0.03077232896394,0.0119317299612171,-0.0596187769269624,0.00457323276536111,0.00150047173994484,0.0170667186028613,-0.019202422398532,0.0188981884611962,0.0239677855658209,0.00538427787424844,0.010635263185846,-0.0153646633480881,-0.107274073554296,0.292546228226313,0.30126561967663,-0.283478719854315,-0.0508470612931118,-0.0572716624294597,0.012516141266145,-0.0248693619519787,-0.0101602630103331,0.0188429093269073,-0.0183747625113322,0.107274073554296,-0.0070211908989617,-0.0240746357176345,-0.0881775603678808,-0.0111764365838117,-0.0382287714212476,-0.0450502044152062,0.00461539295901424,-0.0040614321370402,-0.0103353299952447,-0.026412760601934
"pedestrian_crossing_physical_facilities_pedestrian_phase",-0.0372060678241135,0.0667729941231305,0.0485705832306717,-0.00893670967208045,-0.086374723778481,0.152603405432889,0.0440031502656187,-0.127305679873245,-0.033531739840017,0.0335317398400166,-0.253657883110821,-0.00938594452437217,0.315792712226965,0.0234181138546889,-0.0322064365940809,-0.559323215812407,-0.211272348092743,1,-0.0326097451806791,0.0486851428649306,0.0259323733437442,-0.0265245656120342,0.00679049852262122,-0.00547393003194686,0.0110083567736898,0.0284496776514597,-0.0382501301862073,0.0465840843354107,-0.0541003557710679,-0.000806071541078807,0.0448184959310442,0.0826747002507117,0.065887647654952,-0.048825903979336,0.0287819908019564,-0.254409429591251,0.0795629506800265,0.0951223216592836,0.201561477758335,0.0699424817902228,0.0704576826666505,-0.075949670537411,0.0876913049518852,0.00233380228891064,0.0299107072923212,-0.0421089442205993,0.0249309393144742,-0.0332699873339222,0.0669225273433727,-0.0095726115060697,0.050659471345054,-0.021137493491667,-0.00404276130363247,0.011377658797742,-0.00507904863875502,-0.0011871822996355,-0.00830672300244736,0.0114595857737106,-0.00501921813201882,0.00539330185135791,-0.0761622073405531,-0.0453547927937586,0.0914185721995504,0.00953766551474473,-0.0095376655147447,-0.0257307053485831,-0.0756969280052808,-0.0340454072693906,-0.0253630802188554,0.0489339051912263,0.0211167416201064,0.00249140692788675,0.0156489525008042,0.0423056348822281,0.0067015704911739,0.0103308106662862,-0.0914185721995504,0.323257036033819,0.256525905958459,-0.268777127218893,-0.0396807292820999,-0.0611426527784352,0.0150349010074593,-0.0219138939676317,-0.00515289039593496,-0.024583934491014,0.0158270630886669,0.0914185721995504,-0.00212537240686798,-0.047564897395295,-0.0700311790353492,-0.0138941929202191,-0.0357722098773812,-0.0795508440511441,-0.0449213453436761,0.0125494087978872,-0.000640536523608027,0.00682793145211272
"light_conditions_daylight",0.056106505890504,-0.0303074881023989,-0.0226236019675189,0.0158024260044817,0.0384433974235202,-0.0400876363908908,-0.00993130315298201,0.0300431719001931,0.0362707076036371,-0.036270707603636,0.0421082091568957,-0.0479906272325556,0.00753460422201601,0.0115265820150969,-0.0107256635844072,0.0421158591823373,-0.0316683378764197,-0.0326097451806791,1,-0.946253306495061,0.240511151645182,-0.174864345013257,0.299694673426567,-0.277922251970118,-0.00618629028771836,-0.163000967804286,0.023811532455197,0.0621036169578731,0.0962212123668623,0.0274281822324599,-0.0252104829490054,0.0193385655558777,-0.083455788861989,-0.0213096929337167,-0.0180437336948489,0.0434191900604697,-0.00674984793766344,-0.0108551772983619,-0.0343205753384051,0.0405700530350188,0.0707840145577825,-0.0455957863755764,0.0698562491562025,0.0412614860584968,-0.101840629392134,0.0877453388954763,-0.0269005296632175,0.064038868732224,-0.0301929145493412,0.0254743303239316,-0.0992384258547813,-0.0115595304664061,-0.0772543590497463,-0.0168536002783805,0.033976854806446,0.032725831845501,-0.00690289054985687,-0.00213402574924946,-0.00757191935202535,-0.00894988226134413,-0.0361423334692263,-0.0292257107684692,0.0486085161213955,-0.111887959561209,0.111887959561209,0.0740894612803344,0.116438394201489,0.110931520752399,-0.065104624832203,-0.0761929749174815,-0.0573047224158835,-0.0838296639107634,-0.0243960133810083,0.00176391534934867,0.00668390532396578,0.0712305662621723,-0.0486085161213955,-0.000813492223377623,-0.00739355300819055,0.0516915190013077,0.048753361775481,-0.0162589444968178,-0.0576828634738168,0.0211962866642201,0.0143472028862052,0.0266475423564076,0.0469686897648885,0.0486085161213955,-0.0231551044192288,-0.0383565365259301,-0.0813450712250462,0.0559746307268466,0.018701436204276,0.141235015240522,0.0364186654627494,0.0585137279477975,-0.0116500434149754,-0.0628066820068571
"light_conditions_dark_lit",-0.0484265348536665,0.0488000900710265,0.00155416729057541,-0.0149530978573846,-0.0451179122115939,0.0409483519241116,0.0220394875817371,-0.041274642909726,-0.0327126399574154,0.0327126399574148,-0.0387494726940703,0.0389272015232606,0.00019384000722035,-0.0215797781665859,0.00292731919329167,-0.0596307455527577,0.0399810100561857,0.0486851428649306,-0.946253306495061,1,-0.223058742215097,0.157584156497241,-0.271860584375066,0.253959433401071,0.00144545662103511,0.165843885707602,-0.0361238425729411,-0.049848863891025,-0.0896434920799664,-0.0136949928956246,0.0429089516517524,-0.0131522961227117,0.0662510451239459,0.0175651348177086,0.0190573774416854,-0.0399899443264031,0.0113316055058024,0.0129672541053515,0.038220557872827,-0.0233821732414322,-0.0609390579448154,0.0458459406164239,-0.059657138552547,-0.0438434307927604,0.100863761751534,-0.0813629534670558,0.02211461737489,-0.0609732919336012,0.0383339119015937,-0.023003442606826,0.0985088599797496,0.010895183651356,0.0712575852753859,0.00383953889962635,-0.0274184066003019,-0.0293036972623609,0.012528462260522,0.00431132762200449,-0.00545739366029717,0.0172238929713705,0.0356250462886385,0.025990698615588,-0.0460016719948339,0.102058040142905,-0.102058040142905,-0.0660453144575881,-0.109733195773445,-0.108060615124899,0.075637280870119,0.0661249392097972,0.0653405560487957,0.0823364274846707,0.0144244415233729,-0.00888033757252829,-0.0240566584800908,-0.0616028723042979,0.0460016719948339,0.00722580366478369,0.0211554479371478,-0.0543756713696878,-0.0515134928968309,0.0113160993289223,0.0507220564377827,-0.0188305541672429,-0.0114508101871647,-0.0223755047325629,-0.0430243678256906,-0.0460016719948339,0.0099369408648696,0.0448519655611493,0.0704870959261167,-0.0490672953847438,-0.0114408278039628,-0.131036444421397,-0.026384034406119,-0.0635590008537961,0.0064066533023569,0.0482736544490014
"weather_conditions_fine_no_wind",-0.00264433538443075,0.00350385898043402,-0.0496122033809113,0.0128620192030864,0.0207811818177582,-0.00380260997520579,0.0195534739860003,-0.00354008859219114,0.011100975548804,-0.0111009755488039,0.0355491735421222,-0.0392948825262648,0.0186578765234225,-0.0332802358083135,0.005276873200004,-0.0121135004175447,-0.00844481322078789,0.0259323733437442,0.240511151645182,-0.223058742215097,1,-0.782012625944715,0.688204379379841,-0.657560155211712,-0.00450305439832271,-0.0636343013038361,0.0280248339520552,0.0525929828675338,0.0580889019162686,-0.0198091334878026,0.0025528109375883,0.00826909814003757,-0.074165282586452,0.0175002065255196,-0.0231368379954413,0.0347019322264252,-0.0308790439703179,-0.0227344229402445,0.0287073920663647,0.116729556234782,0.000832965381343087,-0.00565143642398008,0.0123608974076417,0.0374586891022436,-0.0706973354945498,0.0425876034750951,-0.0245079787756609,0.0549123708646462,0.0043884805355311,-0.031394933890901,-0.00849310369062833,0.00965183670293314,-0.0293465861023495,0.0108443174912914,0.0262040279076247,0.0251186356995442,-0.0157126091726437,-0.0501641182276065,0.00246325206591289,0.0176557729864414,-0.0420981842919564,0.0217398274133897,0.0187710164154271,-0.00724281763686113,0.00724281763686111,0.0450655725306871,0.0640363741139463,0.0512510474310103,0.00143989110508134,-0.0440604280037238,-0.0218882762380928,-0.050914390700947,-0.0470259052343956,0.000949020782396836,0.0340861635642639,0.0113138525619319,-0.0187710164154271,0.00785078896469184,0.0183659353173128,-0.015773834514186,0.0522166154116762,-0.00878525273465733,-0.0324678234337307,0.0126513287955211,0.0364340308772514,-0.0217632023405238,0.0438358340982107,0.0187710164154271,-0.000907528902915875,0.0157467750103561,-0.0146183968658087,0.0376049649559172,-0.0495297098122743,0.0800351431899604,0.0402813138241769,0.0327017383873508,0.0130093102416704,-0.00962935954466436
"weather_conditions_rain_no_wind",-0.000780037214570365,-0.000265689053590345,0.00953702103395,-0.0100582614119571,-0.00369527439296014,0.0150929335220128,-0.028800851028103,0.0110113648036395,-0.00948647941133838,0.00948647941133801,-0.0131733072861661,0.00435317250820387,-0.00354178543090066,0.0328204517826626,0.00546159930846803,0.0022932377264608,0.0274605098566301,-0.0265245656120342,-0.174864345013257,0.157584156497241,-0.782012625944715,1,-0.561702924357324,0.586270954560467,0.00217204541059114,0.0438249506431006,-0.00712932140550608,-0.0531768886092786,-0.03683150464329,-0.00609375180761699,-0.00506722539351556,-0.0182307060658844,0.0689126592441241,-0.00404203545790926,0.0042610678525386,-0.0118238252297815,0.00403584332470031,0.0159211918138059,-0.0155221273239421,-0.0418186894842947,0.0100424052055779,0.00630661700966278,-0.0127072652256683,-0.0213845259741688,0.0504570175382321,-0.0332975223783816,0.0207257401587409,-0.0439421604115138,-0.0190886102197369,0.00657086921970326,-0.0255167517578629,0.011455744014806,0.00461584142964771,0.0157601914038185,-0.00395350072011472,-0.0253011653920776,0.00811955274830541,0.0447263184621031,-0.0388988228804064,-0.0227992407096171,0.0127890207310729,-0.00853248916837139,-0.00439421627495298,-0.0208993340872605,0.0208993340872605,-0.0322737252102414,-0.0703339356772398,-0.0138076869518893,-0.00334839763813313,0.0443498005277139,0.0324444836794554,0.0247721703943812,0.0298824724728014,0.0071829748996551,-0.0524171438127433,-0.00933598318209481,0.00439421627495298,0.00218671180911097,0.00845055765996185,0.00225195504471968,-0.0443530343367739,0.0168853692570641,0.0116109911755074,-0.00312226862047808,-0.0284918721600699,0.0319861907814187,-0.0303606805845709,-0.00439421627495298,-0.00669784831408854,-0.00343719188969608,0.0005674057891446,-0.0178831018803626,0.00959095549124255,-0.0784889410628598,-0.0130554374241028,-0.0442015083528366,-0.0453559303211963,0.0159245595487001
